"id","sex","grade","school","class_id","condition","status","age_mths","ed_level","esp_fl","foreign_born","activity","name","time","attendence","total_points_pre","fwd_att_pre","bwd_att_pre","total_points_post","fwd_att_post","bwd_att_post","nih_score_overall_pre","nih_score_hearts_pre","nih_score_flowers_pre","nih_score_mixed_pre","nih_score_overall_57_pre","ies_hearts_pre","ies_flowers_pre","ies_mixed_pre","ies_overall_pre","hnf_total_pre","score_hearts_pre","score_flowers_pre","score_heart_flowers_pre","time_seconds_hearts_pre","time_seconds_flowers_pre","time_seconds_heart_flowers_pre","total_time_pre","acc_prop_hearts_pre","acc_prop_flowers_pre","acc_prop_mixed_pre","acc_prop_overall_pre","rt_mean_hearts_pre","rt_mean_flowers_pre","rt_mean_mixed_pre","rt_mean_overall_pre","rt_sd_hearts_pre","rt_sd_flowers_pre","rt_sd_mixed_pre","rt_sd_overall_pre","nih_score_overall_post","nih_score_hearts_post","nih_score_flowers_post","nih_score_mixed_post","nih_score_overall_57_post","ies_hearts_post","ies_flowers_post","ies_mixed_post","ies_overall_post","hnf_total_post","score_hearts_post","score_flowers_post","score_heart_flowers_post","time_seconds_hearts_post","time_seconds_flowers_post","time_seconds_heart_flowers_post","total_time_post","acc_prop_hearts_post","acc_prop_flowers_post","acc_prop_mixed_post","acc_prop_overall_post","acc_prop_overall_gain","rt_mean_hearts_post","rt_mean_flowers_post","rt_mean_mixed_post","rt_mean_overall_post","rt_sd_hearts_post","rt_sd_flowers_post","rt_sd_mixed_post","rt_sd_overall_post","dccs_tv_score_pre","dccs_mean_acc_pre","dccs_mean_rt_pre","dccs_tv_score_post","dccs_mean_acc_post","dccs_mean_rt_post","precalc_puntaje_total_pre","precalc_puntaje_ambito_1_pre","precalc_puntaje_ambito_2_pre","precalc_puntaje_ambito_3_pre","precalc_puntaje_total_post","precalc_puntaje_ambito_1_post","precalc_puntaje_ambito_2_post","precalc_puntaje_ambito_3_post","tejas_puntaje_total_pre","tejas_puntaje_ambito_1_pre","tejas_puntaje_ambito_2_pre","tejas_puntaje_ambito_3_pre","tejas_puntaje_ambito_4_pre","tejas_puntaje_ambito_5_pre","tejas_puntaje_ambito_6_pre","tejas_puntaje_ambito_7_pre","tejas_puntaje_ambito_letra_pre","tejas_puntaje_total_post","tejas_puntaje_ambito_1_post","tejas_puntaje_ambito_2_post","tejas_puntaje_ambito_3_post","tejas_puntaje_ambito_4_post","tejas_puntaje_ambito_5_post","tejas_puntaje_ambito_6_post","tejas_puntaje_ambito_7_post","tejas_puntaje_ambito_letra_post","gain_corsi","gain_hnf_overall","gain_hnf_hearts","gain_hnf_flowers","gain_hnf_mixed","gain_hnf_57","gain_hnf_ies","gain_dccs","gain_precalc","gain_tejas","z_gain_corsi","z_gain_hnf_overall","z_gain_hnf_57","z_gain_hnf_ies","z_gain_dccs","z_gain_precalc","z_gain_tejas","condition2","cond_grade","cond_grade2"
"ppr507","M","fifth","school1","school1_fifth","paper","participant",133.966666666667,1,FALSE,FALSE,FALSE,NA,NA,17,8,1,3,2,1,0,6.58618398761019,8.3831021261988,8.04211650329843,3.33333333333333,7.01292497908536,903.333333333333,1057.91666666667,1797,1252.75,46,12,12,22,10840,12695,44091,67626,1,1,0.666666666666667,0.807017543859649,903.333333333333,1057.91666666667,1336.09090909091,1186.42105263158,254.999227568646,178.483234931226,406.049209120364,383.610197771887,7.82962404616814,8.07272108169916,8.02693916825355,7.38921188855172,7.70065593277959,1098.66666666667,1065,1299.568359375,1154.41167534722,56,12,12,32,13184,12780,42326,68290,1,1,0.96969696969697,0.982456140350877,0.175438596491228,1098.66666666667,1065,1282.60606060606,1198.0701754386,286.726139003543,131.382854838272,258.027849683171,260.206227253989,7.08054326314783,0.958333333333333,1470.5652173913,7.54863763723643,0.958333333333333,1153.21739130435,63,17,21,25,66,17,21,28,64,15,8,15,6,12,5,3,27,68,15,9,15,6,12,6,5,27,-6,1.24344005855795,-0.310381044499641,-0.0151773350448821,4.05587855521838,0.687730953694224,-98.3383246527778,0.468094374088598,3,4,-2.30217273608824,0.595429339098178,0.15987975696956,0.183183793333556,0.0397310331003912,-0.195625087564114,-0.233517972471441,"paper","paper_fifth","paper_fifth"
"ppr508","F","fifth","school1","school1_fifth","paper","participant",136.5,3,FALSE,FALSE,FALSE,NA,NA,21,8,2,3,6,1,0,7.47472757082056,8.21769884369844,7.53841602284762,6.66806784591562,7.19447763111809,951.25,1274.16666666667,1494.26040428062,1239.89235698243,53,12,12,29,11415,15290,46081,72786,1,1,0.878787878787879,0.929824561403509,951.25,1274.16666666667,1396.39393939394,1276.94736842105,131.912591583146,269.880388769589,289.266522798822,310.93375621164,7.15512642038274,7.53726123154922,7.18215225786824,6.74596577173074,6.99734529421704,1249.66666666667,1398.08333333333,1522.03333333333,1389.92777777778,54,12,12,30,14996,16777,45383,77156,1,1,0.909090909090909,0.947368421052632,0.0175438596491228,1249.66666666667,1398.08333333333,1375.24242424242,1353.61403508772,149.762438143841,147.458134787985,233.415138527773,206.940791600086,6.58498963549679,1,1796.79166666667,7.30582761675998,1,1598,67,17,21,29,69,17,21,31,65,13,10,14,6,12,6,4,26,67,16,10,15,6,11,6,3,26,-2,-0.319601150437822,-0.680437612149222,-0.356263764979371,0.0778979258151251,-0.197132336901043,150.03542079535,0.720837981263192,2,2,-1.15418902671809,-0.632065293235444,-0.455036328332249,0.442251522375854,0.225760530086426,-0.316260558228652,-0.472196563119046,"paper","paper_fifth","paper_fifth"
"ppr509","F","fifth","school1","school1_fifth","paper","participant",130.9,4,FALSE,FALSE,FALSE,NA,NA,22,6,1,0,13,1,2,8.17751619711399,8.54895824333279,8.30601012040956,7.67758022759962,7.9585508448166,831.666666666667,941.333333333333,1138.4033203125,970.4677734375,56,12,12,32,9980,11296,36338,57614,1,1,0.96969696969697,0.982456140350877,831.666666666667,941.333333333333,1101.15151515152,1010.77192982456,64.6294800920578,111.737788296231,125.391915910706,158.04554243543,8.07897031593504,8.49148674473523,8.12496164901586,7.62046255405404,7.84194325232895,866.416666666667,1107,1179.51515151515,1050.97727272727,57,12,12,33,10397,12177,38924,61498,1,1,1,1,0.0175438596491229,866.416666666667,1014.75,1179.51515151515,1078.91228070175,74.0963234682744,440.884055053026,124.638507595998,254.281781319026,7.77074532407458,1,1215.875,8.39084617786786,0.958333333333333,883.304347826087,70,17,21,32,71,17,21,33,69,17,9,15,5,12,6,5,27,69,17,10,15,4,12,6,5,27,7,-0.0985458811789499,-0.0574714985975646,-0.1810484713937,-0.0571176735455801,-0.116607592487651,80.5094992897727,0.620100853793284,1,0,1.42877431936474,-0.458465163627432,-0.399077446173965,0.369732091783361,0.151613937970648,-0.436896028893189,-0.710875153766651,"paper","paper_fifth","paper_fifth"
"ppr510","M","fifth","school1","school1_fifth","paper","participant",130.5,3,FALSE,FALSE,TRUE,"sports",120,20,4,2,0,7,3,3,8.07758933520143,8.45275085660652,8.68842990000151,7.09158724899624,7.86976993744851,931.916666666667,805.5,1266.32104637337,1001.24590434668,53,12,12,29,11183,9666,38626,59475,1,1,0.878787878787879,0.929824561403509,931.916666666667,805.5,1170.48484848485,1043.42105263158,212.734344935536,74.0190393197465,369.053021361101,334.817484788804,6.63415946209224,7.89393456772618,8.37218018218691,3.63636363636364,7.14676283058037,1135.75,945,1517.484375,1199.41145833333,48,12,12,24,13629,11340,36624,61593,1,1,0.727272727272727,0.842105263157895,-0.0877192982456141,1135.75,945,1109.81818181818,1080.57894736842,322.552638410314,195.322111581683,482.25560225786,407.336161076206,6.38981931304508,0.958333333333333,1705.60869565217,8.66841180587556,0.916666666666667,730.772727272727,69,17,21,31,69,17,21,31,68,16,9,15,6,12,6,4,27,69,17,9,15,5,12,6,5,27,3,-1.44342987310918,-0.558816288880347,-0.316249717814602,-3.4552236126326,-0.723007106868139,198.165553986656,2.27859249283048,0,1,0.28079060999459,-1.5146355778844,-0.820481316664422,0.492453947281425,1.37233073003774,-0.557531499557726,-0.591535858442849,"paper","paper_fifth","paper_fifth"
"ppr511","M","fifth","school1","school1_fifth","paper","participant",139.9,3,FALSE,FALSE,FALSE,NA,NA,23,6,1,0,6,1,0,8.04897192857468,8.52747327446871,8.06713158932913,7.55231092192621,7.7845880061063,847.083333333333,1010.66666666667,1223.18181818182,1026.97727272727,57,12,12,33,10165,12128,40365,62658,1,1,1,1,847.083333333333,1010.66666666667,1223.18181818182,1099.26315789474,51.7502012878533,73.3141848278333,152.355762638277,198.001039527916,8.26495746990739,8.52418252746855,8.41454531106779,7.85614457118583,8.22359853539435,869.5,867.416666666667,1114.9696969697,950.628787878788,57,12,12,33,10434,10409,36794,57637,1,1,1,1,0,869.5,867.416666666667,1114.9696969697,1011.17543859649,109.883822947031,90.4468285119981,204.266903347141,207.122472638,5.94852271479481,0.875,1839.57142857143,5.88548408156007,0.875,2184.90476190476,58,17,18,23,69,17,21,31,63,13,9,15,6,12,3,5,27,67,15,10,15,6,12,4,5,27,0,0.21598554133271,-0.00329074700016463,0.347413721738667,0.303833649259627,0.439010529288051,-76.3484848484849,-0.0630386332347372,11,4,-0.580197172033021,-0.211455916135247,-0.0129629762932936,0.206120428000088,-0.351204299704229,0.769458677752183,-0.233517972471441,"paper","paper_fifth","paper_fifth"
"ppr513","F","fifth","school1","school1_fifth","paper","participant",134.566666666667,3,FALSE,FALSE,FALSE,NA,NA,23,5,1,0,8,1,0,7.85390761328876,8.17674659526261,8.08674399127205,7.29823225333162,7.61972857788508,970.416666666667,1006.83333333333,1322.4814453125,1099.91048177083,56,12,12,32,11645,12082,43037,66764,1,1,0.96969696969697,0.982456140350877,970.416666666667,1006.83333333333,1304.15151515152,1171.29824561404,134.64327167022,143.545895944204,225.388708847088,247.954270331121,7.64040153460506,7.7658935830586,7.69887097720343,7.45644004355317,7.55953566204109,1047.27272727273,1119.91666666667,1271.16961498439,1146.11966964126,54,11,12,31,12560,13439,41018,67017,0.916666666666667,1,0.939393939393939,0.947368421052632,-0.0350877192982456,1046.66666666667,1119.91666666667,1242.9696969697,1175.73684210526,326.50110213745,213.324532252168,348.340842858012,325.757497793099,7.70990326839888,1,1248.875,7.23034599556723,1,1581.08333333333,58,17,18,23,67,17,21,29,60,14,7,15,5,11,5,3,26,71,17,9,15,6,12,6,6,27,3,-0.213506078683698,-0.410853012204017,-0.387873014068625,0.158207790221549,-0.0601929158439862,46.2091878704284,-0.479557272831653,9,11,0.28079060999459,-0.54874622887187,-0.359873319972783,0.333954945656985,-0.657778831403446,0.528187736423109,0.601857094795177,"paper","paper_fifth","paper_fifth"
"ppr514","M","fifth","school1","school1_fifth","paper","participant",138.766666666667,3,FALSE,FALSE,FALSE,NA,NA,17,7,1,0,16,1,1,8.00025185410986,8.46721387671279,8.20153871195578,7.33200297366102,7.71585644135526,855.75,974.75,1306.1103515625,1045.53678385417,56,12,12,32,10269,11697,41810,63776,1,1,0.96969696969697,0.982456140350877,855.75,974.75,1266.9696969697,1118.87719298246,63.5354231905321,107.883881178709,183.723720033724,233.621035483861,6.38462689006281,8.05737683685952,3.75,7.34650383332891,7.25683856860875,1021.16666666667,1579.85185185185,1317.06060606061,1306.02637485971,54,12,9,33,12254,15045,43463,70762,1,0.75,1,0.947368421052632,-0.0350877192982456,1021.16666666667,1253.75,1317.06060606061,1241.43859649123,47.8023075390781,425.478153482537,163.80398716796,255.226511270161,6.82300362871932,0.916666666666667,1611.40909090909,8.34737510212481,1,992.791666666667,71,17,21,33,67,17,21,29,70,16,9,15,6,12,6,6,27,71,17,9,15,6,12,6,6,27,9,-1.61562496404705,-0.409837039853272,-4.45153871195578,0.0145008596678942,-0.459017872746506,260.489591005541,1.52437147340549,-4,1,2.00276617404981,-1.64986460999433,-0.637027863308149,0.557461408944086,0.817193615281746,-1.04007338221587,-0.591535858442849,"paper","paper_fifth","paper_fifth"
"ppr515","M","fifth","school1","school1_fifth","paper","participant",135.066666666667,2,FALSE,FALSE,TRUE,"sports",180,21,7,2,0,14,1,1,7.48865244709698,8.18547162519305,7.41859258056197,6.86189313553591,7.17322260310884,965.083333333333,1187.16666666667,1501.86056191467,1218.03685397156,55,12,12,31,11581,14246,46780,72607,1,1,0.939393939393939,0.964912280701754,965.083333333333,1187.16666666667,1417.57575757576,1273.80701754386,75.3084063077029,199.543949742376,240.835788233268,276.20951148646,7.71920621567619,7.98325055563163,8.03658791677933,7.1377801746176,7.53200927963946,1098.16666666667,1094,1340.94693028096,1177.70453231587,55,12,12,31,13178,13128,43050,69356,1,1,0.939393939393939,0.964912280701754,0,1098.16666666667,1094,1304.54545454545,1216.77192982456,248.663274816416,158.30408023226,288.843825763713,274.82247630736,7.25006730120134,1,1580.66666666667,7.27097825055108,1,1764.95833333333,70,17,21,32,69,17,21,31,67,16,9,15,6,11,6,4,26,67,17,10,15,5,11,6,3,26,7,0.230553768579206,-0.202221069561421,0.617995336217354,0.275887039081685,0.358786676530624,-40.3323216556826,0.0209109493497408,-1,0,1.42877431936474,-0.200015129644928,-0.0687127604800007,0.243687303638821,-0.289414018260672,-0.678166970222263,-0.710875153766651,"paper","paper_fifth","paper_fifth"
"ppr517","M","fifth","school1","school1_fifth","paper","participant",136,3,FALSE,FALSE,TRUE,"sports",180,24,7,1,0,9,1,3,7.80644403179166,8.47689770297018,7.9097227463769,7.03271164602791,7.31488299357323,895.083333333333,1133.16666666667,1395.27159209157,1141.17386403052,55,12,12,31,10741,13598,43071,67410,1,1,0.939393939393939,0.964912280701754,895.083333333333,1133.16666666667,1305.18181818182,1182.63157894737,85.6350165563484,291.83925629557,248.304809476359,283.715440411373,7.61115962532544,7.94958846912827,7.51655629056625,7.3673341162818,7.49376346714417,1027.16666666667,1213,1265.1826171875,1168.44976128472,56,12,12,32,12326,14556,40363,67245,1,1,0.96969696969697,0.982456140350877,0.0175438596491228,1027.16666666667,1213,1223.12121212121,1179.73684210526,113.990297301077,118.452138397367,115.19379257792,138.655601905764,6.47182647593051,0.958333333333333,1981.4347826087,7.00205408552434,1,1497.16666666667,68,17,21,30,69,17,21,31,70,16,10,15,6,12,6,5,27,70,16,10,15,6,12,6,5,27,2,-0.195284406466222,-0.527309233841914,-0.393166455810647,0.334622470253898,0.178880473570938,27.2758972541983,0.53022760959383,1,0,-0.00620531734794668,-0.534436302357863,-0.193734579354486,0.314206463004783,0.0854636024672933,-0.436896028893189,-0.710875153766651,"paper","paper_fifth","paper_fifth"
"ppr518","M","fifth","school1","school1_fifth","paper","participant",128.9,2,FALSE,FALSE,FALSE,NA,NA,14,11,1,1,8,2,0,7.80577224841403,8.71119575624945,7.56387592841014,7.14224506058252,7.67041587831313,797,1139.50413223141,1285.07700312175,1073.86037845105,54,12,11,31,9564,12338,40518,62420,1,0.916666666666667,0.939393939393939,0.947368421052632,797,1028.16666666667,1227.81818181818,1095.08771929825,63.124696218891,169.05880275182,253.719389107516,271.226202425587,6.37761690824864,7.88869162934453,7.30476515600747,3.93939393939394,6.61217675430253,1155,1391.83333333333,1785.90532544379,1444.24621959237,50,12,12,26,13860,16702,49973,80535,1,1,0.787878787878788,0.87719298245614,-0.0701754385964912,1155,1391.83333333333,1514.33333333333,1412.89473684211,286.786902198701,317.604337425538,284.539393874849,320.382566195173,7.81630638728599,1,1223,6.59972002937258,0.916666666666667,1745.36363636364,60,17,21,22,70,17,21,32,61,14,7,15,6,10,6,3,25,70,17,9,15,6,12,6,5,27,-3,-1.42815534016539,-0.822504126904918,-0.259110772402673,-3.20285112118858,-1.0582391240106,370.385841141322,-1.21658635791341,10,9,-1.44118495406063,-1.50264011219098,-1.0534433593212,0.672089353623074,-1.20026198852292,0.648823207087646,0.363178504147572,"paper","paper_fifth","paper_fifth"
"ppr519","F","fifth","school1","school1_fifth","paper","participant",127.1,2,FALSE,FALSE,FALSE,NA,NA,23,8,1,3,7,1,0,7.25277168986978,7.55347195923555,7.20855792460572,6.99628518576808,7.13890330035293,1234.91666666667,1264.06611570248,1454.9326171875,1317.97179985222,55,12,11,32,14819,14746,46336,75901,1,0.916666666666667,0.96969696969697,0.964912280701754,1234.91666666667,1228.83333333333,1404.12121212121,1331.59649122807,218.882475038062,272.049070885561,237.558645072085,252.115184818448,7.57930561229862,7.98867437295184,7.84323129903206,6.90601116491195,7.28915302718936,1037.91666666667,1127.25,1478.84,1214.66888888889,54,12,12,30,12455,13527,44613,70595,1,1,0.909090909090909,0.947368421052632,-0.0175438596491229,1037.91666666667,1127.25,1351.90909090909,1238.50877192982,115.463066376091,211.883383449052,329.922089632193,304.120519038507,6.84372510977363,0.958333333333333,1619.26086956522,8.18692845275564,1,1183.33333333333,55,17,17,21,62,17,21,24,58,12,10,15,5,7,5,4,22,56,15,9,13,5,6,6,2,19,-1,0.326533922428834,0.435202413716287,0.634673374426342,-0.0902740208561266,0.150249726836438,-103.302910963326,1.34320334298201,7,-2,-0.867193099375557,-0.124639558621649,-0.21363088072484,0.178005451722659,0.683846558359753,0.286916795094034,-0.949553744414257,"paper","paper_fifth","paper_fifth"
"ppr520","F","fifth","school1","school1_fifth","paper","participant",129.566666666667,2,FALSE,FALSE,FALSE,NA,NA,23,6,1,0,7,1,0,6.50050154350601,8.16226522839572,7.39984546272839,3.93939393939394,6.60598698511164,991,1318,1892.13017751479,1400.37672583826,50,12,12,26,11892,15816,50622,78330,1,1,0.787878787878788,0.87719298245614,991,1318,1534,1374.21052631579,108.97455916614,225.686024862378,325.265084200564,346.387465587006,7.12332819414943,7.59795319425674,7.10396354227594,6.66806784591562,6.92325125899377,1215.5,1368.75,1588.71428571429,1390.9880952381,53,12,12,29,14586,16425,46468,77479,1,1,0.878787878787879,0.929824561403509,0.0526315789473685,1215.5,1368.75,1408.12121212121,1359.28070175439,278.571518481504,262.770596459414,343.947466698746,319.78283671367,6.52410242443592,1,1814.04166666667,6.61123935690768,0.916666666666667,1750.77272727273,69,17,21,31,67,17,21,29,66,17,9,15,4,11,6,4,26,60,16,9,15,4,8,4,4,23,1,0.62282665064342,-0.564312034138972,-0.295881920452448,2.72867390652168,0.317264273882126,-9.38863060016911,0.0871369324717559,-2,-6,-0.293201244690484,0.108046394499548,-0.0975678317213033,0.275963306706193,-0.240669021442281,-0.798802440886801,-1.42691092570947,"paper","paper_fifth","paper_fifth"
"ppr521","M","fifth","school1","school1_fifth","paper","participant",130.766666666667,3,FALSE,FALSE,FALSE,NA,NA,20,9,1,3,17,1,1,7.60518573185371,8.04350036305045,8.10083772392091,6.67121910858977,7.34800834524475,1043.25,973.333333333333,1477.21399176955,1164.59910836763,51,12,12,27,12519,11680,41887,66086,1,1,0.818181818181818,0.894736842105263,1043.25,973.333333333333,1269.30303030303,1159.40350877193,135.742486817034,117.638377576316,386.679169729933,330.462709137243,7.69241117213926,8.47689770297018,7.73982699166181,6.8605088217858,7.29637776730425,937.416666666667,1156.06611570248,1422.57780612245,1172.02019616386,51,12,11,28,11249,12502,39989,63740,1,0.916666666666667,0.848484848484849,0.894736842105263,0,937.416666666667,1041.83333333333,1211.78787878788,1118.24561403509,291.892401823727,233.597101995307,242.71649583101,273.006690178474,7.18246671501843,0.916666666666667,1573.13636363636,6.46372943543892,1,1991.33333333333,68,17,21,30,68,17,21,30,64,14,8,15,6,12,5,4,27,58,15,8,14,5,11,3,2,25,8,0.0872254402855575,0.433397339919731,-0.361010732259096,0.189289713196036,-0.0516305779404993,7.42108779623823,-0.718737279579512,0,-6,1.71577024670727,-0.312574384403695,-0.353923113471278,0.293496784582208,-0.833824970974779,-0.557531499557726,-1.42691092570947,"paper","paper_fifth","paper_fifth"
"ppr522","M","fifth","school1","school1_fifth","paper","participant",129.733333333333,3,FALSE,FALSE,FALSE,NA,NA,20,7,1,0,6,1,0,7.18381178678839,8.28027660294857,6.91241806518975,6.35874069222683,6.82743665944775,1090.91666666667,1330.44,1655.83950617284,1359.0653909465,49,12,10,27,13091,15087,47746,75924,1,0.833333333333333,0.818181818181818,0.859649122807018,1090.91666666667,1257.25,1446.84848484848,1332,324.399153214155,389.743767808357,311.041508605777,356.675222416296,7.20981449683244,7.20379588738737,7.54767159727866,6.8779760058313,7.03690455103246,1395.96694214876,1232.16666666667,1454.93333333333,1361.02231404959,53,11,12,30,16076,14786,45134,75996,0.916666666666667,1,0.909090909090909,0.929824561403509,0.0701754385964912,1339.66666666667,1232.16666666667,1367.69696969697,1333.26315789474,408.886366373422,227.020156627449,353.728310717463,342.579840866945,6.76816192164787,0.833333333333333,1582.15,7.44639270221944,1,1500.20833333333,65,17,19,29,71,17,21,33,59,11,9,15,4,12,6,2,27,69,16,10,15,5,12,6,5,27,-1,0.0260027100440592,-1.0764807155612,0.635253532088906,0.519235313604474,0.209467891584712,1.95692310308482,0.678230780571573,6,10,-0.867193099375557,-0.360654097411729,-0.172478532748838,0.287797354734604,0.194399910519224,0.166281324429497,0.482517799471375,"paper","paper_fifth","paper_fifth"
"ppr523","M","fifth","school1","school1_fifth","paper","participant",138.8,3,FALSE,FALSE,TRUE,"sports",120,20,9,2,3,11,1,1,7.67607530966049,8.29084403344505,8.08252971440855,6.65485218112789,7.35061512089695,967.583333333333,1049,1526.14814814815,1180.91049382716,51,12,12,27,11611,12588,43337,67536,1,1,0.818181818181818,0.894736842105263,967.583333333333,1049,1313.24242424242,1184.84210526316,191.580725132839,210.928682475639,316.252572153871,311.263254994505,7.25711942904127,7.65758266677435,7.40975471685568,6.7040209034938,7.06771538757952,1182.33333333333,1291.58333333333,1496.88941736029,1323.60202800898,53,12,12,29,14188,15499,44497,74184,1,1,0.878787878787879,0.929824561403509,0.0350877192982456,1182.33333333333,1291.58333333333,1348.39393939394,1301.47368421053,135.683008471506,130.484034783315,404.630304984836,323.848901344833,3.75,0.75,3853.77777777778,6.60398951593289,0.958333333333333,1945.26086956522,66,17,21,28,67,17,21,29,64,14,9,15,6,12,4,4,27,68,15,10,15,6,12,6,4,27,2,-0.41895588061922,-0.633261366670704,-0.672774997552869,0.0491687223659074,-0.282899733317432,142.691534181823,2.85398951593289,1,4,-0.00620531734794668,-0.710091001894128,-0.51463847502704,0.43459143727355,1.79584616519199,-0.436896028893189,-0.233517972471441,"paper","paper_fifth","paper_fifth"
"ppr524","M","fifth","school1","school1_fifth","paper","participant",137.133333333333,2,FALSE,FALSE,TRUE,"sports",120,23,8,1,0,8,1,0,7.85912589265407,8.23840256551336,8.13352601317892,7.20544909926993,7.70927654994,936.333333333333,989.666666666667,1300.23666666667,1075.41222222222,54,12,12,30,11236,11876,39881,62993,1,1,0.909090909090909,0.947368421052632,936.333333333333,989.666666666667,1208.51515151515,1105.14035087719,59.3683927743211,71.6980199210973,297.74109151368,260.03842014186,7.9566883619106,8.20153871195578,8.10225102004266,7.56627535373337,7.79469871692337,951.333333333333,1026.08333333333,1210.63636363636,1062.68434343434,57,12,12,33,11416,12313,39951,63680,1,1,1,1,0.0526315789473685,951.333333333333,1026.08333333333,1210.63636363636,1117.19298245614,94.3873386475628,169.925897396661,124.6838046274,170.658644102833,7.19948810870919,1,1871.25,7.88738243244847,1,1130.70833333333,67,17,21,29,70,17,21,32,67,17,9,15,5,11,6,4,26,67,17,8,15,4,12,6,5,27,0,0.0975624692565331,-0.0368638535575805,-0.0312749931362646,0.360826254463446,0.0854221669833688,-12.7278787878788,0.68789432373928,3,0,-0.580197172033021,-0.304456461790316,-0.258681353208223,0.272480283799977,0.201512668363775,-0.195625087564114,-0.710875153766651,"paper","paper_fifth","paper_fifth"
"ppr525","F","fifth","school1","school1_fifth","paper","participant",129,2,FALSE,FALSE,TRUE,"church",60,22,6,1,0,5,1,0,7.75257239188401,8.28178378804206,8.04488490941115,6.93104847819883,7.51512946942264,985.333333333333,988.666666666667,1376.57666666667,1116.85888888889,54,12,12,30,11824,11864,41182,64870,1,1,0.909090909090909,0.947368421052632,985.333333333333,988.666666666667,1247.93939393939,1138.0701754386,239.48593936078,94.6777629006874,148.678961901545,206.285850533491,7.69987743894633,8.02418849959046,7.83808267555537,7.23736114169315,7.62833191961677,1003.08333333333,1082.25,1319.162109375,1134.83181423611,56,12,12,32,12037,12987,42052,67076,1,1,0.96969696969697,0.982456140350877,0.0350877192982456,1003.08333333333,1082.25,1274.30303030303,1176.77192982456,87.1221277949245,101.192099044792,194.662927397669,197.83922201986,7.89674642808967,0.958333333333333,1144.52173913043,7.58130544905272,0.958333333333333,1195.5652173913,70,17,21,32,68,17,21,30,68,17,9,15,6,11,6,4,26,72,17,10,15,6,12,6,6,27,-1,-0.052694952937685,-0.257595288451595,-0.206802233855781,0.306312663494321,0.113202450194129,17.9729253472221,-0.315440979036953,-2,4,-0.867193099375557,-0.422457304090686,-0.239376062569435,0.30450294220416,-0.536982614545031,-0.798802440886801,-0.233517972471441,"paper","paper_fifth","paper_fifth"
"ppr526","M","fifth","school1","school1_fifth","paper","participant",131.9,3,FALSE,FALSE,FALSE,NA,NA,21,6,1,0,14,2,1,7.86755524881448,8.53076790664923,7.99955373617724,7.07234410361695,7.53914796855872,847.916666666667,1108.83333333333,1363.15666666667,1106.63555555556,54,12,12,30,10175,13306,40831,64312,1,1,0.909090909090909,0.947368421052632,847.916666666667,1108.83333333333,1237.30303030303,1128.28070175439,64.8431090238492,230.089244872638,284.864714036383,285.524439433448,8.08262894300151,8.40035201785663,8.06294680504161,7.7845880061063,7.94557617061856,912.166666666667,1027.75,1155.48484848485,1031.80050505051,57,12,12,33,10946,12333,38131,61410,1,1,1,1,0.0526315789473685,912.166666666667,1027.75,1155.48484848485,1077.36842105263,125.445992242467,163.723783466933,198.923999496686,202.336497623826,8.11216418546854,1,1131.125,8.2832917876101,1,1031.66666666667,69,17,21,31,69,17,21,31,65,16,9,15,4,12,6,3,27,71,17,10,15,5,12,6,6,27,8,0.215073694187039,-0.130415888792607,0.0633930688643707,0.712243902489352,0.406428202059836,-74.8350505050505,0.171127602141567,0,6,1.71577024670727,-0.212172012083568,-0.0356053407377698,0.207699024794612,-0.178848498245421,-0.557531499557726,0.00516061817616438,"paper","paper_fifth","paper_fifth"
"ppr527","M","fifth","school1","school1_fifth","paper","participant",132.3,4,FALSE,FALSE,FALSE,NA,NA,23,8,1,3,16,1,1,7.61593892105247,8.18692845275564,7.68558435337599,6.97530395702579,7.31129576584634,972,1175.20661157025,1469.65036420395,1205.61899192473,54,12,11,31,11664,12758,46798,71220,1,0.916666666666667,0.939393939393939,0.947368421052632,972,1063.16666666667,1418.12121212121,1249.47368421053,97.4492875108055,224.773353861308,337.565897046021,342.929767136027,8.06229566118977,8.34120813136574,8.59074628286463,7.25493256933894,7.64190527578738,1024,888.333333333333,1427.4111328125,1113.24815538194,56,12,12,32,12288,10660,46293,69241,1,1,0.96969696969697,0.982456140350877,0.0350877192982456,1024,888.333333333333,1402.81818181818,1214.75438596491,342.540243156652,146.137751536837,406.637696124069,416.175713263973,8.06291721387726,0.958333333333333,1053.13043478261,7.52376623255392,0.958333333333333,1356,66,17,18,31,71,17,21,33,71,16,10,15,6,12,6,6,27,71,16,10,15,6,12,6,6,27,8,0.446356740137296,0.1542796786101,0.905161929488639,0.279628612313149,0.330609509941036,-92.3708365427897,-0.539150981323338,5,0,1.71577024670727,-0.030539758359361,-0.0882938564055763,0.189408217698346,-0.701642206379266,0.04564585376496,-0.710875153766651,"paper","paper_fifth","paper_fifth"
