"id","sex","grade","school","class_id","condition","status","hnf_total","score_hearts","time_seconds_hearts","score_flowers","time_seconds_flowers","score_heart_flowers","time_seconds_heart_flowers","total_time","pregunta_7","pregunta_7_time","pregunta_8","pregunta_8_time","pregunta_9","pregunta_9_time","pregunta_10","pregunta_10_time","pregunta_11","pregunta_11_time","pregunta_12","pregunta_12_time","pregunta_13","pregunta_13_time","pregunta_14","pregunta_14_time","pregunta_15","pregunta_15_time","pregunta_16","pregunta_16_time","pregunta_17","pregunta_17_time","pregunta_18","pregunta_18_time","pregunta_25","pregunta_25_time","pregunta_26","pregunta_26_time","pregunta_27","pregunta_27_time","pregunta_28","pregunta_28_time","pregunta_29","pregunta_29_time","pregunta_30","pregunta_30_time","pregunta_31","pregunta_31_time","pregunta_32","pregunta_32_time","pregunta_33","pregunta_33_time","pregunta_34","pregunta_34_time","pregunta_35","pregunta_35_time","pregunta_36","pregunta_36_time","pregunta_37","pregunta_37_time","pregunta_38","pregunta_38_time","pregunta_39","pregunta_39_time","pregunta_40","pregunta_40_time","pregunta_41","pregunta_41_time","pregunta_42","pregunta_42_time","pregunta_43","pregunta_43_time","pregunta_44","pregunta_44_time","pregunta_45","pregunta_45_time","pregunta_46","pregunta_46_time","pregunta_47","pregunta_47_time","pregunta_48","pregunta_48_time","pregunta_49","pregunta_49_time","pregunta_50","pregunta_50_time","pregunta_51","pregunta_51_time","pregunta_52","pregunta_52_time","pregunta_53","pregunta_53_time","pregunta_54","pregunta_54_time","pregunta_55","pregunta_55_time","pregunta_56","pregunta_56_time","pregunta_57","pregunta_57_time","pregunta_58","pregunta_58_time","pregunta_59","pregunta_59_time","pregunta_60","pregunta_60_time","pregunta_61","pregunta_61_time","pregunta_62","pregunta_62_time","pregunta_63","pregunta_63_time","pregunta_64","pregunta_64_time","pregunta_65","pregunta_65_time","pregunta_66","pregunta_66_time","pregunta_67","pregunta_67_time","pregunta_68","pregunta_68_time","pregunta_69","pregunta_69_time","nih_score_hearts","nih_score_flowers","nih_score_mixed","nih_score_overall","nih_score_overall_57","ies_hearts","ies_flowers","ies_mixed","ies_overall","acc_prop_hearts","acc_prop_flowers","acc_prop_mixed","acc_prop_overall","rt_mean_hearts","rt_mean_flowers","rt_mean_mixed","rt_mean_overall","rt_sd_hearts","rt_sd_flowers","rt_sd_mixed","rt_sd_overall"
"mixk23","F","kinder","school3","school3_kinder","mixed","participant",53,10,13603,12,14335,31,49473,77411,1,1597,1,1124,1,1022,1,987,1,862,1,1147,1,1178,1,1080,1,1164,1,1153,0,2000,0,289,1,1178,1,945,1,1112,1,1111,1,1333,1,1315,1,1136,1,1501,1,1229,1,1138,1,1186,1,1151,1,1560,1,1436,1,1185,1,1891,1,1690,1,1720,1,1279,1,1636,1,1513,1,1583,0,1552,1,1884,1,1312,1,1424,1,1429,1,1487,1,1273,1,1957,1,1173,1,1676,1,1420,1,1283,1,1342,1,1507,1,1174,1,1301,1,1483,1,1488,1,1721,1,989,0,2000,1,1648,1,1457,6.87779844185746,7.64075757538358,6.66304058319153,7.06053220014419,6.95707655960057,1357.68,1194.58333333333,1576.89177939646,1376.3850375766,0.833333333333333,1,0.939393939393939,0.929824561403509,1133.58333333333,1194.58333333333,1499.18181818182,1358.08771929825,403.717601195627,139.386616243737,238.614156975421,310.849543342903
"mixk24","F","kinder","school3","school3_kinder","mixed","participant",24,11,13156,2,15384,11,47134,75674,1,1094,1,1307,1,1459,1,1086,1,1269,1,1126,1,1065,1,1072,1,1140,1,1314,1,912,0,312,0,1658,0,1232,1,1150,1,317,0,1163,0,1282,0,2000,0,1062,0,1130,0,1194,0,2000,0,1196,0,1409,1,1534,1,1106,1,1226,0,1152,0,2000,1,1164,0,2000,0,2000,0,2000,1,976,1,1279,1,1073,0,1131,1,1057,0,1093,0,2000,0,1187,1,1588,0,272,0,2000,1,1083,0,2000,0,2000,0,2000,0,1268,0,1481,0,2000,0,367,1,1287,0,2000,0,1125,0,1276,7.31791008813849,0.833333333333333,1.66666666666667,3.27263669604616,2.10526315789474,1273.78512396694,4401,3647.18181818182,3107.32231404959,0.916666666666667,0.166666666666667,0.333333333333333,0.421052631578947,1096.33333333333,1282,1428.30303030303,1327.61403508772,287.106357655244,449.68453588953,481.519371679926,454.188395240265
"mixk25","F","kinder","school3","school3_kinder","mixed","participant",44,10,14875,9,17816,25,48116,80807,1,936,1,1779,1,1038,0,2000,1,1098,1,1672,1,1137,1,1923,1,1001,0,515,1,1020,1,756,1,1296,1,1600,1,1242,1,1711,0,2000,1,1111,1,1137,1,1313,0,2000,1,1213,1,1193,0,2000,0,2000,0,826,1,1242,1,1511,1,1480,1,1569,1,1286,1,1830,1,1547,1,1251,1,1591,1,1404,1,1161,0,1047,0,2000,1,1156,0,2000,1,1644,1,1554,1,1155,1,1251,1,1300,0,2000,1,1836,1,1033,1,1556,1,1357,0,1674,0,2000,1,340,1,1995,1,1054,1,1466,7.04881844503868,3.75,3.78787878787879,4.86223241097249,3.85964912280702,1483.2,1750.51851851852,1825.2432,1686.32057283951,0.833333333333333,0.75,0.757575757575758,0.771929824561403,1239.58333333333,1484.66666666667,1458.06060606061,1417.66666666667,481.53418803074,357.333135459014,387.829210106873,406.567264393225
"mixk26","F","kinder","school3","school3_kinder","mixed","participant",48,12,16219,8,15787,28,48056,80062,1,1062,1,977,1,1055,1,1051,1,1913,1,1118,1,1787,1,912,1,1429,1,1975,1,1376,1,1564,1,1342,1,902,1,1117,1,933,0,2000,0,2000,0,272,1,1411,1,980,1,1930,0,1370,1,1530,1,1682,0,2000,1,1868,1,1558,1,1575,1,1025,1,1239,1,1813,1,1729,1,1561,1,1722,1,1667,1,1361,1,1327,1,1366,1,1419,1,1141,1,1289,1,1919,1,1284,0,2000,1,1403,0,2000,1,1342,1,1118,1,1143,0,2000,1,917,1,1036,1,874,1,1208,0,1180,1,1290,7.44974740484677,3.33333333333333,6.46760350233151,5.75022808017054,6.45539027195766,1351.58333333333,1902.1875,1636.36224489796,1630.04435941043,1,0.666666666666667,0.848484848484849,0.842105263157895,1351.58333333333,1315.58333333333,1456.24242424242,1404.59649122807,380.837941753166,516.248435319369,335.193883288373,385.894918137842
"mixk27","F","kinder","school3","school3_kinder","mixed","participant",31,11,15380,6,17880,14,53586,86846,1,1581,1,1177,1,1408,1,1263,1,1177,1,1047,1,1224,1,1214,1,1214,1,1046,1,1029,0,2000,0,2000,1,1411,0,2000,1,1233,1,1708,1,1310,1,1908,0,2000,1,1985,0,2000,0,54,0,271,0,2000,0,2000,1,1645,0,1882,1,1482,1,1364,1,1411,0,1629,0,2000,0,2000,0,1708,0,2000,1,1445,0,2000,0,1490,0,1984,1,1614,1,1307,1,1510,0,1521,1,1370,0,1484,0,2000,0,1721,0,2000,1,883,0,1873,1,1296,0,2000,0,989,1,1230,1,1351,1,1397,7.10792330081533,2.5,2.12121212121212,3.90971180734248,2.71929824561404,1326.94214876033,3185,3250.33163265306,2587.42459380446,0.916666666666667,0.5,0.424242424242424,0.543859649122807,1281.66666666667,1490,1623.81818181818,1523.61403508772,274.814427745287,684.929989786614,320.161234238455,429.256947459626
"mixk28","M","kinder","school3","school3_kinder","mixed","participant",49,9,10085,12,11840,28,40176,62101,0,969,1,838,1,751,1,714,1,820,1,818,1,687,0,824,1,1051,1,1057,0,451,1,1105,1,1298,1,926,1,998,1,745,1,1234,1,936,1,848,1,952,1,957,1,1057,1,938,1,951,1,912,0,922,1,1620,1,1298,1,973,1,1158,1,1181,1,993,1,1012,1,1000,1,1158,1,958,1,1224,1,1097,1,1133,0,979,0,2000,1,401,1,1133,1,1027,1,1162,1,1172,1,1174,1,1144,1,1746,0,2000,1,1141,1,1139,0,2000,1,1283,1,1404,1,1214,1,1418,3.75,8.20446996551601,6.91572156659324,6.29006384403642,7.20928808289237,1161.62962962963,986.666666666667,1358.51403061224,1168.93677563618,0.75,1,0.848484848484849,0.859649122807018,840.416666666667,986.666666666667,1217.45454545455,1089.49122807018,185.409844954524,151.591156694178,336.956515268392,318.363231613055
"ppr501","F","fifth","school1","school1_fifth","paper","participant",54,12,10815,12,11678,30,42188,64681,1,781,1,966,1,879,1,845,1,820,1,873,1,756,1,865,1,1042,1,1015,1,1176,1,797,1,1138,1,1020,1,1062,1,933,1,929,1,951,1,954,1,902,1,827,1,954,1,962,1,1046,1,1357,1,1229,1,1215,1,1136,1,1294,1,1063,1,1682,0,2000,1,1889,1,1451,1,1212,1,1304,1,1072,1,1196,1,1548,1,1613,1,1210,1,1313,1,1116,1,1233,1,1594,1,1393,1,1424,1,1072,1,1110,0,2000,0,41,1,210,1,1506,1,1313,1,1226,1,1054,1,1112,8.45756353925861,8.19714759675741,7.03123864975056,7.89531659525553,7.55953566204109,901.25,973.166666666667,1398.72333333333,1091.04666666667,1,1,0.909090909090909,0.947368421052632,901.25,973.166666666667,1278.42424242424,1134.75438596491,124.76459652263,81.9665489789289,394.145200901824,350.130551197986
"ppr502","F","fifth","school1","school1_fifth","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ppr503","M","fifth","school1","school1_fifth","paper","participant",56,12,8849,12,10488,32,36084,55421,1,787,1,733,1,679,1,726,1,681,1,871,1,674,1,748,1,804,1,738,1,707,1,701,1,1119,1,1067,1,862,1,749,1,808,1,785,1,833,1,836,1,1022,1,835,1,783,1,789,1,1682,1,1381,1,882,1,925,1,909,1,1030,1,988,1,875,1,1231,1,1016,1,1124,1,1585,1,860,1,1011,0,864,1,1142,1,1362,1,1081,1,1126,1,898,1,933,1,1106,1,977,1,888,1,1064,1,1396,1,1291,1,1150,1,1007,1,1123,1,1133,1,955,1,1089,8.9458650113807,8.57228240530248,7.7189033798607,8.41235026551463,8.18353124896498,737.416666666667,874,1135.01953125,915.478732638889,1,1,0.96969696969697,0.982456140350877,737.416666666667,874,1093.45454545455,972.298245614035,58.672369729686,123.353151560874,204.615354218148,223.901522111865
"ppr504","F","fifth","school1","school1_fifth","paper","participant",54,12,12310,11,14879,31,48724,75913,1,1024,1,1008,1,875,1,1040,1,926,1,1003,1,1186,1,1119,1,1079,1,857,1,932,1,1261,1,1375,1,1104,0,2000,1,1427,1,1122,1,1155,1,1236,1,1091,1,1043,1,1079,1,1181,1,1066,1,1494,1,1344,1,1333,1,1412,1,1368,1,1360,1,1263,1,1640,1,1462,1,1316,1,1258,1,1242,1,914,1,1265,1,1221,1,1177,1,1510,1,1261,1,1894,0,2000,1,1521,1,1630,1,1760,1,1773,1,1796,1,1617,1,1092,1,1235,1,1626,0,2000,1,1751,1,1314,1,1875,8.02144053961187,7.32784089268595,6.88828634117883,7.41252259115888,7.15875611426655,1025.83333333333,1277.25619834711,1535.78772112383,1279.62575093476,1,0.916666666666667,0.939393939393939,0.947368421052632,1025.83333333333,1239.91666666667,1476.48484848485,1331.80701754386,121.929065319541,268.18292886262,271.557328341103,305.601715507788
"ppr505","F","fifth","school1","school1_fifth","paper","participant",50,12,10556,10,12276,28,36906,59738,1,808,1,810,1,926,1,877,1,1224,1,1017,1,720,1,772,1,834,1,861,1,878,1,829,1,1048,1,833,1,824,1,704,1,734,1,973,1,929,1,1482,1,1176,0,2000,0,569,1,1004,0,690,1,1222,0,2000,1,862,1,1121,1,1382,1,1116,1,1182,1,1422,1,1024,1,969,1,883,1,896,1,764,1,1307,1,1080,1,1764,1,1137,1,1400,1,1012,1,1258,0,1192,1,1092,0,906,1,1031,1,1013,1,946,1,1179,1,1118,1,981,1,1111,1,877,0,969,8.52747327446871,7.37260341441501,7.03838937785482,7.64615535557951,7.42946527533115,879.666666666667,1164.84,1311.11862244898,1118.54176303855,1,0.833333333333333,0.848484848484849,0.87719298245614,879.666666666667,1023,1118.36363636364,1048.0350877193,131.998163439933,389.409809840482,264.092528550816,286.682126411833
"ppr506","F","fifth","school1","school1_fifth","paper","participant",55,12,9776,12,11205,31,36637,57618,1,794,1,790,1,887,1,754,1,771,1,778,1,799,1,907,1,784,1,768,1,963,1,781,1,1012,1,741,1,817,1,799,1,1028,1,1061,1,822,1,861,1,1058,1,1023,1,795,1,1188,1,1099,1,1181,1,972,1,1089,1,986,1,964,1,1690,1,1189,1,861,1,890,1,1076,1,1082,1,1098,1,1046,1,1062,1,994,1,1043,1,1103,1,1036,1,1120,1,1167,0,1117,1,1426,1,1032,1,955,1,1001,1,911,0,2000,1,1323,1,1043,1,961,1,1098,1,1022,8.73414886934951,8.24881231482394,7.63720509441207,8.20672209286184,7.88750820855039,814.666666666667,933.75,1151.05098855359,966.489218406752,1,1,0.939393939393939,0.964912280701754,814.666666666667,933.75,1110.21212121212,1010.84210526316,66.2122390956582,143.088735977492,223.832073994066,221.022767853844
"ppr507","M","fifth","school1","school1_fifth","paper","participant",56,12,13184,12,12780,32,42326,68290,1,1231,1,1053,1,1000,1,952,1,891,1,983,1,915,1,1956,1,1163,1,1052,1,993,1,995,1,1318,1,1334,1,969,1,1015,1,1144,1,1047,1,997,1,960,1,1009,1,1015,1,959,1,1013,1,1333,1,1161,1,1354,1,1042,1,1530,1,1650,1,1100,1,1051,1,1095,1,1806,1,1279,1,1778,1,978,1,992,1,1340,1,1146,1,1211,1,1374,1,1391,1,1524,1,1080,1,1295,1,928,1,1203,1,1396,1,1132,1,1109,1,1202,1,1067,1,1266,0,2000,1,1503,1,1010,8.07272108169916,8.02693916825355,7.38921188855172,7.82962404616814,7.70065593277959,1098.66666666667,1065,1299.568359375,1154.41167534722,1,1,0.96969696969697,0.982456140350877,1098.66666666667,1065,1282.60606060606,1198.0701754386,286.726139003543,131.382854838272,258.027849683171,260.206227253989
"ppr508","F","fifth","school1","school1_fifth","paper","participant",54,12,14996,12,16777,30,45383,77156,1,1203,1,1365,1,1116,1,1214,1,1687,1,1191,1,1186,1,1169,1,1218,1,1237,1,1234,1,1176,1,1371,1,1274,1,1184,1,1391,1,1328,1,1374,1,1611,1,1382,1,1249,1,1659,1,1585,1,1369,1,1420,1,1228,1,1182,1,1179,1,1310,1,1292,1,1282,1,1263,1,1432,1,1246,1,1406,1,1566,1,1201,0,1362,0,2000,0,511,1,1332,1,1337,1,1225,1,1365,1,1623,1,1492,1,1493,1,1731,1,1362,1,1329,1,1401,1,1498,1,1604,1,1437,1,1502,1,1221,1,1551,7.53726123154922,7.18215225786824,6.74596577173074,7.15512642038274,6.99734529421704,1249.66666666667,1398.08333333333,1522.03333333333,1389.92777777778,1,1,0.909090909090909,0.947368421052632,1249.66666666667,1398.08333333333,1375.24242424242,1353.61403508772,149.762438143841,147.458134787985,233.415138527773,206.940791600086
"ppr509","F","fifth","school1","school1_fifth","paper","participant",57,12,10397,12,12177,33,38924,61498,1,702,1,883,1,892,1,828,1,861,1,837,1,856,1,905,1,837,1,993,1,834,1,969,1,0,1,1000,1,848,1,927,1,858,1,1572,1,932,1,1839,1,1224,1,1053,1,979,1,945,1,1158,1,957,1,1466,1,1502,1,1041,1,1227,1,1159,1,1063,1,1119,1,1030,1,1104,1,1173,1,1035,1,1212,1,1286,1,1217,1,1354,1,1027,1,1188,1,1186,1,1321,1,1228,1,1052,1,1140,1,1030,1,1180,1,1115,1,1165,1,1239,1,1132,1,1271,1,1331,1,1216,8.49148674473523,8.12496164901586,7.62046255405404,8.07897031593504,7.84194325232895,866.416666666667,1107,1179.51515151515,1050.97727272727,1,1,1,1,866.416666666667,1014.75,1179.51515151515,1078.91228070175,74.0963234682744,440.884055053026,124.638507595998,254.281781319026
"ppr510","M","fifth","school1","school1_fifth","paper","participant",48,12,13629,12,11340,24,36624,61593,1,831,1,869,1,1462,1,1863,1,1514,1,1177,1,1088,1,1122,1,891,1,933,1,1039,1,840,1,1061,1,989,1,883,1,782,1,941,1,909,1,848,1,858,1,736,1,784,1,1089,1,1460,1,1090,1,796,1,1200,1,915,0,2000,0,218,0,2000,0,292,1,1186,1,969,1,1967,0,209,1,1164,0,1175,1,1105,1,986,1,1470,1,1045,1,1078,1,881,1,1153,1,1050,1,1093,1,1141,1,796,0,2000,0,243,1,1182,1,1062,0,2000,1,1124,1,1006,1,1028,7.89393456772618,8.37218018218691,3.63636363636364,6.63415946209224,7.14676283058037,1135.75,945,1517.484375,1199.41145833333,1,1,0.727272727272727,0.842105263157895,1135.75,945,1109.81818181818,1080.57894736842,322.552638410314,195.322111581683,482.25560225786,407.336161076206
"ppr511","M","fifth","school1","school1_fifth","paper","participant",57,12,10434,12,10409,33,36794,57637,1,822,1,852,1,916,1,910,1,844,1,865,1,749,1,845,1,760,1,801,1,1175,1,895,1,927,1,951,1,906,1,753,1,853,1,866,1,899,1,807,1,731,1,944,1,1018,1,754,1,1293,1,1158,1,1047,1,1057,1,1380,1,1030,1,1206,1,1234,1,1078,1,1080,1,893,1,1194,1,860,1,1088,1,1144,1,934,1,1051,1,945,1,1022,1,1124,1,1053,1,1075,1,1499,1,1724,1,1411,1,1089,1,1020,1,1408,1,1255,1,794,1,853,1,927,1,868,8.52418252746855,8.41454531106779,7.85614457118583,8.26495746990739,8.22359853539435,869.5,867.416666666667,1114.9696969697,950.628787878788,1,1,1,1,869.5,867.416666666667,1114.9696969697,1011.17543859649,109.883822947031,90.4468285119981,204.266903347141,207.122472638
"ppr512","M","fifth","school1","school1_fifth","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ppr513","F","fifth","school1","school1_fifth","paper","participant",54,11,12560,12,13439,31,41018,67017,1,959,1,1183,1,1030,1,981,1,970,0,2000,1,1182,1,859,1,901,1,913,1,834,1,748,1,1273,1,938,1,781,1,1518,1,1019,1,1101,1,1254,1,1194,1,1288,1,797,1,1096,1,1180,1,1086,1,1165,1,1101,1,1259,1,1043,1,955,1,1116,1,1023,1,1446,1,1148,1,1125,1,961,1,1005,1,977,1,1346,1,1686,0,2000,1,932,1,1078,1,1510,1,1278,1,698,1,1023,1,1914,1,1596,1,1932,1,1339,0,2000,1,1022,1,1222,1,1383,1,839,1,810,7.7658935830586,7.69887097720343,7.45644004355317,7.64040153460506,7.55953566204109,1047.27272727273,1119.91666666667,1271.16961498439,1146.11966964126,0.916666666666667,1,0.939393939393939,0.947368421052632,1046.66666666667,1119.91666666667,1242.9696969697,1175.73684210526,326.50110213745,213.324532252168,348.340842858012,325.757497793099
"ppr514","M","fifth","school1","school1_fifth","paper","participant",54,12,12254,9,15045,33,43463,70762,1,1088,1,1101,1,997,1,1003,1,1073,1,1003,1,965,1,995,1,1050,1,1040,1,969,1,970,0,2000,1,1071,1,1201,1,1227,1,1146,1,1128,1,1174,0,2000,0,381,1,1172,1,1410,1,1135,1,1366,1,1334,1,1150,1,1221,1,1294,1,1267,1,1208,1,1219,1,1345,1,1654,1,1329,1,1255,1,1162,1,1357,1,1414,1,1417,1,1230,1,1441,1,1575,1,1393,1,1319,1,1317,1,1277,1,1306,1,1138,1,1213,1,1686,1,1168,1,1278,1,1757,1,1248,1,1022,1,1103,8.05737683685952,3.75,7.34650383332891,6.38462689006281,7.25683856860875,1021.16666666667,1579.85185185185,1317.06060606061,1306.02637485971,1,0.75,1,0.947368421052632,1021.16666666667,1253.75,1317.06060606061,1241.43859649123,47.8023075390781,425.478153482537,163.80398716796,255.226511270161
"ppr515","M","fifth","school1","school1_fifth","paper","participant",55,12,13178,12,13128,31,43050,69356,1,1850,1,988,1,925,1,1079,1,992,1,1015,1,1045,1,1082,1,1052,1,948,1,986,1,1216,1,1325,1,1009,1,1380,1,887,1,996,1,1012,1,960,1,1130,1,1218,1,995,1,987,1,1229,1,1497,1,1813,1,1078,1,1400,1,1200,1,1187,1,980,1,919,1,1579,1,1198,1,868,1,1377,1,1112,1,1137,1,1385,1,1900,1,1312,1,1048,1,957,1,1098,1,1376,1,1301,1,1404,1,1251,1,1411,1,1310,1,1300,1,1263,0,2000,0,2000,1,1179,1,1146,1,1064,7.98325055563163,8.03658791677933,7.1377801746176,7.71920621567619,7.53200927963946,1098.16666666667,1094,1340.94693028096,1177.70453231587,1,1,0.939393939393939,0.964912280701754,1098.16666666667,1094,1304.54545454545,1216.77192982456,248.663274816416,158.30408023226,288.843825763713,274.82247630736
"ppr516","F","fifth","school1","school1_fifth","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ppr517","M","fifth","school1","school1_fifth","paper","participant",56,12,12326,12,14556,32,40363,67245,1,815,1,912,1,1023,1,957,1,926,1,1036,1,1252,1,1125,1,1049,1,1103,1,1077,1,1051,1,1249,1,1438,1,1161,1,1138,1,1216,1,1248,1,1171,1,1219,1,1283,1,1363,1,1047,1,1023,1,1194,1,1180,1,1165,1,1480,1,1282,1,1271,1,1329,1,1256,1,1202,1,1381,1,1252,1,1219,1,1132,0,1104,1,986,1,1303,1,1219,1,1077,1,1214,1,1091,1,1177,1,1185,1,1307,1,1427,1,1069,1,1064,1,1122,1,1253,1,1407,1,1209,1,1252,1,1402,1,1152,7.94958846912827,7.51655629056625,7.3673341162818,7.61115962532544,7.49376346714417,1027.16666666667,1213,1265.1826171875,1168.44976128472,1,1,0.96969696969697,0.982456140350877,1027.16666666667,1213,1223.12121212121,1179.73684210526,113.990297301077,118.452138397367,115.19379257792,138.655601905764
"ppr518","M","fifth","school1","school1_fifth","paper","participant",50,12,13860,12,16702,26,49973,80535,1,785,1,953,1,1067,1,961,1,1362,1,1219,1,1064,1,1064,1,1915,1,1278,1,1192,1,1000,1,1926,1,1172,1,1083,1,1988,1,1180,1,1149,1,1429,1,1515,1,1023,1,1247,1,1610,1,1380,0,2000,1,1777,0,2000,0,2000,1,1340,1,1484,1,1274,1,1075,1,1534,1,1148,1,1506,1,1115,1,1201,1,1237,0,2000,1,1418,0,2000,1,1229,1,1384,1,1422,1,1377,0,1389,0,2000,1,1546,1,1521,1,1553,1,1485,1,1524,1,1590,1,1171,1,1460,1,1776,1,1437,7.88869162934453,7.30476515600747,3.93939393939394,6.37761690824864,6.61217675430253,1155,1391.83333333333,1785.90532544379,1444.24621959237,1,1,0.787878787878788,0.87719298245614,1155,1391.83333333333,1514.33333333333,1412.89473684211,286.786902198701,317.604337425538,284.539393874849,320.382566195173
"ppr519","F","fifth","school1","school1_fifth","paper","participant",54,12,12455,12,13527,30,44613,70595,1,1206,1,911,1,907,1,1034,1,991,1,909,1,970,1,1022,1,1268,1,1120,1,1080,1,1037,1,1435,1,987,1,781,1,1395,1,1273,1,962,1,991,1,1421,1,971,1,1137,1,1145,1,1029,1,1565,1,1363,1,1198,1,1253,1,1059,0,2000,1,1235,1,1234,1,1429,1,1400,1,1134,1,1131,1,1062,0,2000,0,281,1,1410,1,1769,1,1332,1,1892,1,1300,1,1127,1,1157,1,1260,1,1415,1,1139,1,1184,1,1463,1,1545,1,1354,1,1973,1,1275,1,1453,1,1221,7.98867437295184,7.84323129903206,6.90601116491195,7.57930561229862,7.28915302718936,1037.91666666667,1127.25,1478.84,1214.66888888889,1,1,0.909090909090909,0.947368421052632,1037.91666666667,1127.25,1351.90909090909,1238.50877192982,115.463066376091,211.883383449052,329.922089632193,304.120519038507
"ppr520","F","fifth","school1","school1_fifth","paper","participant",53,12,14586,12,16425,29,46468,77479,1,1083,1,1115,1,1079,1,982,1,1892,1,1358,1,933,1,1251,1,1352,1,1250,1,1432,1,859,1,1097,1,1130,1,1678,1,1433,1,1407,1,984,1,1416,1,1673,1,993,1,1710,1,1371,1,1533,1,1334,1,1102,1,1240,1,1530,1,1202,1,1296,1,1538,1,1475,0,2000,1,70,1,1456,1,1838,1,1418,1,1221,1,1629,1,1291,0,2000,1,1191,1,1273,1,1516,1,1291,1,1421,1,1317,0,1306,1,1822,1,1535,1,1567,1,1256,1,1540,1,1162,1,1309,0,2000,1,1322,7.59795319425674,7.10396354227594,6.66806784591562,7.12332819414943,6.92325125899377,1215.5,1368.75,1588.71428571429,1390.9880952381,1,1,0.878787878787879,0.929824561403509,1215.5,1368.75,1408.12121212121,1359.28070175439,278.571518481504,262.770596459414,343.947466698746,319.78283671367
"ppr521","M","fifth","school1","school1_fifth","paper","participant",51,12,11249,11,12502,28,39989,63740,1,862,1,1610,1,954,1,778,1,748,1,869,1,695,1,672,1,1445,1,957,1,864,1,795,1,1047,1,871,1,836,1,968,1,939,1,1105,1,825,1,941,0,845,1,1570,1,1384,1,1171,1,1219,1,947,1,991,1,1223,0,2000,1,913,1,1331,0,1034,1,1548,1,1312,0,1160,1,1453,1,1103,1,1641,0,912,1,1590,1,1361,1,1079,1,1350,1,1162,1,1323,0,1086,1,1346,1,1361,1,1119,1,947,1,1122,1,1186,1,1091,1,932,1,1091,1,981,1,1075,8.47689770297018,7.73982699166181,6.8605088217858,7.69241117213926,7.29637776730425,937.416666666667,1156.06611570248,1422.57780612245,1172.02019616386,1,0.916666666666667,0.848484848484849,0.894736842105263,937.416666666667,1041.83333333333,1211.78787878788,1118.24561403509,291.892401823727,233.597101995307,242.71649583101,273.006690178474
