id,sex,grade,school,class_id,condition,status,age_mths,ed_level,esp_fl,foreign_born,activity,name,time,attendence,total_points_pre,fwd_att_pre,bwd_att_pre,total_points_post,fwd_att_post,bwd_att_post,nih_score_overall_pre,nih_score_hearts_pre,nih_score_flowers_pre,nih_score_mixed_pre,nih_score_overall_57_pre,ies_hearts_pre,ies_flowers_pre,ies_mixed_pre,ies_overall_pre,hnf_total_pre,score_hearts_pre,score_flowers_pre,score_heart_flowers_pre,time_seconds_hearts_pre,time_seconds_flowers_pre,time_seconds_heart_flowers_pre,total_time_pre,acc_prop_hearts_pre,acc_prop_flowers_pre,acc_prop_mixed_pre,acc_prop_overall_pre,rt_mean_hearts_pre,rt_mean_flowers_pre,rt_mean_mixed_pre,rt_mean_overall_pre,rt_sd_hearts_pre,rt_sd_flowers_pre,rt_sd_mixed_pre,rt_sd_overall_pre,nih_score_overall_post,nih_score_hearts_post,nih_score_flowers_post,nih_score_mixed_post,nih_score_overall_57_post,ies_hearts_post,ies_flowers_post,ies_mixed_post,ies_overall_post,hnf_total_post,score_hearts_post,score_flowers_post,score_heart_flowers_post,time_seconds_hearts_post,time_seconds_flowers_post,time_seconds_heart_flowers_post,total_time_post,acc_prop_hearts_post,acc_prop_flowers_post,acc_prop_mixed_post,acc_prop_overall_post,rt_mean_hearts_post,rt_mean_flowers_post,rt_mean_mixed_post,rt_mean_overall_post,rt_sd_hearts_post,rt_sd_flowers_post,rt_sd_mixed_post,rt_sd_overall_post,dccs_tv_score_pre,dccs_mean_acc_pre,dccs_mean_rt_pre,dccs_tv_score_post,dccs_mean_acc_post,dccs_mean_rt_post,precalc_puntaje_total_pre,precalc_puntaje_ambito_1_pre,precalc_puntaje_ambito_2_pre,precalc_puntaje_ambito_3_pre,precalc_puntaje_total_post,precalc_puntaje_ambito_1_post,precalc_puntaje_ambito_2_post,precalc_puntaje_ambito_3_post,tejas_puntaje_total_pre,tejas_puntaje_ambito_1_pre,tejas_puntaje_ambito_2_pre,tejas_puntaje_ambito_3_pre,tejas_puntaje_ambito_4_pre,tejas_puntaje_ambito_5_pre,tejas_puntaje_ambito_6_pre,tejas_puntaje_ambito_7_pre,tejas_puntaje_ambito_letra_pre,tejas_puntaje_total_post,tejas_puntaje_ambito_1_post,tejas_puntaje_ambito_2_post,tejas_puntaje_ambito_3_post,tejas_puntaje_ambito_4_post,tejas_puntaje_ambito_5_post,tejas_puntaje_ambito_6_post,tejas_puntaje_ambito_7_post,tejas_puntaje_ambito_letra_post,gain_corsi,gain_hnf_overall,gain_hnf_hearts,gain_hnf_flowers,gain_hnf_mixed,gain_hnf_57,gain_hnf_ies,gain_dccs,gain_precalc,gain_tejas
mix514,M,fifth,school3,school3_fifth,mixed,participant,130.4666667,1,F,F,T,sports,60,23,4,3,0,16,1,1,5.81159187,7.921622778,2.916666667,6.596486166,6.764763027,1096.666667,1913.632653,1523.093112,1511.130811,44,11,9,28,14938,14270,42638,70361,0.916666667,0.75,0.848484848,0.771929825,1096.666667,1216.916667,1302.030303,1240.877193,267.7401499,479.1815861,379.4975696,385.0497681,8.82091307,9.218918918,8.978570938,8.265249355,8.558930451,639.9166667,722.9166667,948.5454545,770.459596,57,12,12,33,7679,8675,31302,47656,1,1,1,1,639.9166667,722.9166667,948.5454545,836.0701754,81.17260883,80.46846738,109.5211426,166.924583,5.891884436,0.875,1820.285714,7.563667583,0.958333333,1338.695652,59,17,14,28,70,17,21,32,62,12,10,15,5,10,6,4,25,69,15,10,15,6,12,5,6,27,12,3.0093212,1.29729614,6.061904271,1.66876319,1.794167424,-740.6712147,1.671783147,11,7
mix515,F,fifth,school3,school3_fifth,mixed,participant,132.8,1,F,F,F,NA,NA,23,7,1,0,4,1,0,6.172077568,7.806117227,7.073751839,3.636363636,6.477013749,1117.083333,1280.52,1812.765625,1403.456319,46,12,10,24,13405,14581,43780,71766,1,0.833333333,0.727272727,0.807017544,1117.083333,1215.083333,1326.666667,1259.052632,180.3292233,384.0708879,360.2132759,341.9576739,6.228106616,7.9282559,7.271215463,3.484848485,6.59903081,1114.5,1300.066116,1856.234405,1423.600173,46,12,11,23,13374,14010,45998,73382,1,0.916666667,0.696969697,0.807017544,1114.5,1167.5,1363.575758,1269.859649,231.4411372,204.9795999,541.8775825,446.2702352,7.127789114,1,1791.875,8.029692551,1,964.1666667,65,17,21,27,65,17,21,27,67,16,9,15,6,12,4,5,27,70,17,10,15,6,12,5,5,27,-3,0.056029048,0.122138673,0.197463624,-0.151515152,0.122017061,20.14385397,0.901903437,0,3
mix516,F,fifth,school3,school3_fifth,mixed,participant,132.2,3,F,F,T,dance,90,23,4,1,0,19,1,1,7.581373217,8.387796077,7.682758477,6.673565097,7.265505036,891,1105.785124,1537.510288,1178.098471,50,12,11,27,10692,11905,40700,63297,1,0.916666667,0.818181818,0.877192982,891,992.0833333,1233.333333,1110.473684,50.50652523,101.658482,243.354765,242.0583685,7.84274879,8.053206645,8.350463706,7.124576021,7.614610153,1136.833333,976.8333333,1341.971939,1151.879535,52,12,12,28,13642,11722,38559,63923,1,1,0.848484848,0.912280702,1136.833333,976.8333333,1168.454545,1121.45614,309.0598157,194.2415709,347.9656135,318.1140334,8.120689304,1,1070.833333,8.859241697,1,765.375,66,17,21,28,67,17,21,29,70,16,10,15,6,12,6,5,27,68,15,10,15,5,12,6,5,27,15,0.261375574,-0.334589432,0.667705229,0.451010924,0.349105118,-26.21893553,0.738552394,1,-2
mix517,M,fifth,school3,school3_fifth,mixed,participant,138.2,3,F,F,T,sports,60,24,7,1,0,14,1,1,8.03413673,8.266748444,8.095191686,7.74047006,7.929641165,1017.25,1137.25,1125.777315,1093.425772,55,12,12,31,12207,13647,36784,62638,1,1,0.939393939,0.964912281,1017.25,1137.25,1114.666667,1098.912281,261.1290607,352.9298475,269.6073147,285.109583,7.661543203,8.243996306,7.725450076,7.015183226,7.300525831,940.2644628,1270.413223,1254.679012,1155.118899,49,11,11,27,11481,13597,36460,61538,0.916666667,0.916666667,0.818181818,0.859649123,956.75,1133.083333,1104.848485,1079.614035,425.3520734,435.2868351,393.1414441,406.5706648,8.372180182,1,1099.541667,6.902558346,0.958333333,1816.434783,62,17,18,27,72,17,21,34,62,12,10,15,5,10,6,4,25,66,15,9,15,5,12,6,4,27,7,-0.372593527,-0.022752137,-0.36974161,-0.725286834,-0.629115334,61.69312767,-1.469621836,10,4
mix518,M,fifth,school3,school3_fifth,mixed,participant,128.4666667,2,F,F,T,OT,135,20,6,1,0,19,1,1,7.049669741,8.263751072,6.742290616,6.142967534,6.694795796,943.6666667,1395.72,1721.160494,1353.51572,49,12,10,27,11324,15631,50022,76977,1,0.833333333,0.818181818,0.859649123,943.6666667,1302.583333,1515.818182,1350.473684,112.9459511,393.7141229,437.8559591,441.1029239,8.751886524,9.133752145,8.875979487,8.24592794,8.565810921,685,751,912.7710718,782.9236906,55,12,12,31,8220,9012,28259,45491,1,1,0.939393939,0.964912281,685,751,856.3333333,798.0877193,37.6225271,70.35106771,102.7827401,111.81111,6.702327473,1,1830.208333,8.605944492,1,840.6666667,59,17,14,28,70,17,21,32,60,12,9,15,5,12,5,2,27,70,17,9,15,6,12,6,5,27,13,1.702216784,0.870001073,2.133688871,2.102960406,1.871015125,-570.5920296,1.903617019,11,10
mix519,M,fifth,school3,school3_fifth,mixed,rejected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mix520,F,fifth,school3,school3_fifth,mixed,participant,130.6,1,F,F,F,NA,NA,17,4,3,0,6,1,0,6.078207608,7.689100978,3.75,6.795521847,6.950415418,1106.666667,1616.296296,1459.113333,1394.025432,51,12,9,30,13280,12981,44599,70860,1,0.75,0.909090909,0.894736842,1106.666667,1081.75,1351.484848,1243.157895,331.456108,369.4305507,281.4603792,331.8841122,7.558705262,8.702417664,7.481206579,6.492491544,7.096526767,920,1199.404959,1616.116071,1245.173677,51,12,11,28,11040,14094,47418,72552,1,0.916666667,0.848484848,0.894736842,920,1174.5,1436.909091,1272.842105,265.9429194,286.8849944,288.1899725,349.4726532,6.995462554,0.875,1216,6.937055986,1,1862.5,67,17,21,29,67,17,21,29,65,16,8,15,6,11,5,4,26,69,17,9,15,6,12,6,4,27,2,1.480497654,1.013316686,3.731206579,-0.303030303,0.14611135,-148.8517554,-0.058406569,0,4
mix521,F,fifth,school3,school3_fifth,mixed,participant,133.3333333,4,F,T,F,NA,NA,22,6,1,0,4,1,0,8.05092701,8.253756349,8.282247478,7.616777204,7.817974124,833.76,888.3966942,1137.73,953.2955647,51,10,11,30,9700,10176,33943,53819,0.833333333,0.916666667,0.909090909,0.894736842,808.3333333,848,1028.575758,944.1929825,379.1520044,130.0447475,162.3108573,238.2183451,8.002242943,8.805981745,7.837709887,7.363037198,7.736698581,782.5833333,1040.76,1268.446667,1030.596667,52,12,10,30,9391,9712,39263,58366,1,0.833333333,0.909090909,0.912280702,782.5833333,809.3333333,1189.787879,1023.964912,146.3181206,224.6578543,344.4219576,347.0827384,7.571213022,0.958333333,1159.695652,7.710652138,0.833333333,977.45,64,17,21,26,68,17,21,30,66,15,10,15,6,11,6,3,26,66,17,10,15,4,11,6,3,26,-2,-0.048684067,0.552225396,-0.444537591,-0.253740006,-0.081275543,77.30110193,0.139439116,4,0
mix522,F,fifth,school3,school3_fifth,mixed,participant,146.2666667,1,F,F,F,NA,NA,22,7,1,0,7,1,0,7.655538335,8.098013277,7.84709901,7.021502718,7.369871465,982.5833333,1130.75,1445.973633,1186.435655,56,12,12,32,11791,13569,46286,71646,1,1,0.96969697,0.98245614,982.5833333,1130.75,1402.606061,1256.947368,84.97856236,162.7083978,179.7519018,239.0140777,7.847860559,8.362852419,7.963004616,7.217724643,7.491418464,913.6666667,1098.916667,1335.952148,1116.178494,56,12,12,32,10964,13187,42689,66840,1,1,0.96969697,0.98245614,913.6666667,1098.916667,1293.606061,1172.631579,68.19935128,279.157648,140.6362639,227.3372755,6.570255088,1,1780.708333,7.222083804,1,1511.375,66,17,21,28,72,17,21,34,69,17,9,15,6,12,5,5,27,72,17,10,15,6,12,6,6,27,0,0.192322224,0.264839142,0.115905606,0.196221925,0.121546999,-70.25716146,0.651828716,6,3
mixk01,F,kinder,school3,school3_kinder,mixed,participant,78.26666667,1,F,F,F,NA,NA,20,0,3,0,2,1,0,4.00504997,6.712119608,3.333333333,1.96969697,2.807017544,1637.85124,1913.25,3215.596154,2255.565798,32,11,8,13,18515,17372,54200,90087,0.916666667,0.666666667,0.393939394,0.561403509,1542.916667,1447.666667,1642.424242,1580.473684,441.8591833,420.7120227,533.8386946,492.2493599,5.730304518,6.984951561,7.024143811,3.181818182,3.859649123,1427.166667,1490.181818,2062.836735,1660.06174,34,12,11,21,18209,16194,51535,86366,1,0.916666667,0.636363636,0.596491228,1427.166667,1349.5,1531.363636,1471.140351,326.1853442,293.3163046,534.3445645,454.6184208,6.060259816,0.875,2358.473684,5.434288151,0.916666667,2180.590909,41,11,15,15,41,11,15,15,25,7,4,4,5,0,4,1,4,34,10,5,4,6,3,2,4,7,2,1.725254548,0.272831954,3.690810478,1.212121212,1.052631579,-595.504058,-0.625971666,0,9
mixk02,F,kinder,school3,school3_kinder,mixed,participant,72.36666667,2,F,F,F,NA,NA,20,1,3,0,2,2,0,4.597867993,7.581482765,3.333333333,2.878787879,3.421052632,1250,1840.6875,2438.34349,1843.01033,39,12,8,19,15000,15382,49257,79639,1,0.666666667,0.575757576,0.684210526,1250,1281.833333,1492.636364,1397.175439,173.220826,544.5418146,599.2932201,531.2554915,4.81402651,7.510261347,3.75,3.181818182,3.596491228,1283.206612,1560.740741,2180.544218,1674.830523,41,11,9,21,14939,14464,44816,74219,0.916666667,0.75,0.636363636,0.719298246,1244.916667,1205.333333,1358.060606,1302.087719,416.1552285,304.8428308,474.0634807,430.4018588,6.64891407,1,1905.541667,7.793432873,1,1184.041667,38,3,12,23,44,10,18,16,25,9,3,0,2,1,5,5,1,35,12,3,5,5,0,6,4,5,1,0.216158517,-0.071221419,0.416666667,0.303030303,0.175438596,-168.1798068,1.144518803,6,10
mixk03,F,kinder,school3,school3_kinder,mixed,participant,72.33333333,1,F,F,F,NA,NA,24,3,3,0,2,2,0,3.502117068,6.339684536,2.5,1.666666667,2.368421053,1743,2909.333333,4003.363636,2885.232323,27,10,6,11,17755,18170,51481,87406,0.833333333,0.5,0.333333333,0.473684211,1479.583333,1514.166667,1560.030303,1533.438596,349.5611426,545.1875129,503.5530313,477.9110803,2.171717172,2.916666667,2.083333333,1.515151515,1.929824561,2008.857143,2757.6,4176.5625,2981.006548,22,7,5,10,16092,16162,50535,84174,0.583333333,0.416666667,0.303030303,0.385964912,1257.666667,1346.833333,1573.333333,1459.192982,780.8326946,745.4299349,597.713229,672.4176912,5.912820369,0.916666667,2215.857143,5.995220703,0.958333333,2281.565217,36,17,6,13,53,15,21,17,54,14,6,12,6,7,5,4,19,58,12,7,14,4,11,4,6,25,-1,-1.330399896,-3.42301787,-0.416666667,-0.151515152,-0.438596491,95.77422439,0.082400334,17,4
mixk04,M,kinder,school3,school3_kinder,mixed,participant,71.8,1,F,F,F,NA,NA,20,0,3,0,5,3,0,3.586267073,8.523952734,0.416666667,1.818181818,2.01754386,845.76,NA,3113,NA,23,10,1,12,9386,20045,53468,82899,0.833333333,0.083333333,0.363636364,0.403508772,782.1666667,1670.416667,1620.242424,1454.368421,477.0761009,769.8006186,471.8278308,641.3766063,5.579498854,7.992749165,6.321504973,2.424242424,3.333333333,1147.166667,1542.72,2530.6875,1740.191389,38,12,10,16,13766,16770,39674,70210,1,0.833333333,0.484848485,0.666666667,1147.166667,1397.5,1202.242424,1231.754386,315.9723329,405.7698631,448.1546908,417.9155452,3.75,0.75,3853.777778,3.958333333,0.791666667,3226.315789,25,5,9,11,25,5,9,11,2,0,1,1,0,0,0,0,1,47,16,8,8,5,1,6,3,9,5,1.993231781,-0.531203568,5.904838306,0.606060606,1.315789474,NA,0.208333333,0,45
mixk05,M,kinder,school3,school3_kinder,mixed,participant,79.53333333,2,F,T,F,NA,NA,14,1,3,0,2,3,0,3.680300832,6.949993406,1.666666667,2.424242424,2.631578947,1466.88,5502.75,3017.824219,3329.151406,30,10,4,16,16224,21103,47271,84598,0.833333333,0.333333333,0.484848485,0.526315789,1352,1758.583333,1432.454545,1484.175439,417.8775375,336.4762475,567.2065922,511.7002514,1.78030303,0.833333333,2.083333333,2.424242424,2.01754386,4002,3071.04,2549.3875,3207.475833,23,2,5,16,21334,17160,49409,87903,0.166666667,0.416666667,0.484848485,0.403508772,1777.833333,1430,1497.242424,1542.157895,563.2594805,655.4798381,601.1894996,607.4805931,6.356165193,0.875,1835.428571,4.521075635,0.875,3426.380952,51,11,20,20,44,7,21,16,28,11,6,2,3,1,3,2,3,20,7,2,3,4,0,2,2,3,1,-1.899997802,-6.116660072,0.416666667,0,-0.614035088,-121.6755729,-1.835089558,-7,-8
mixk06,F,kinder,school3,school3_kinder,mixed,participant,70.56666667,1,F,F,F,NA,NA,15,3,3,0,4,1,0,4.050903008,6.84967872,3.333333333,1.96969697,2.719298246,1464.12,2202.5625,3248.449704,2305.044068,31,10,8,13,15108,16202,47144,78454,0.833333333,0.666666667,0.393939394,0.543859649,1259,1350.166667,1428.606061,1376.385965,442.9063106,616.3334153,436.9580171,476.4037061,4.269328805,7.504956111,3.333333333,1.96969697,2.807017544,1236.595041,1646.8125,3284.573964,2055.993835,32,11,8,13,14469,14998,52410,81877,0.916666667,0.666666667,0.393939394,0.561403509,1205.75,1249.833333,1588.181818,1436.438596,353.3324793,527.1057912,524.7371636,518.5319599,5.88076667,1,2243.454545,6.037648468,0.916666667,2068,23,4,8,11,34,8,10,16,30,10,3,2,5,0,5,5,2,32,11,4,3,5,0,4,5,3,1,0.218425797,0.655277391,0,0,0.087719298,-249.0502328,0.156881798,11,2
mixk07,M,kinder,school3,school3_kinder,mixed,participant,73.36666667,2,F,F,F,NA,NA,22,6,1,0,6,1,0,4.275341656,7.674509817,3.333333333,1.818181818,2.807017544,1285.166667,2194.875,4229.5,2569.847222,32,12,8,12,15422,16292,50624,82338,1,0.666666667,0.363636364,0.561403509,1285.166667,1357.666667,1534.060606,1444.526316,403.720613,578.1260217,579.3977983,548.8901173,6.345763022,8.149295942,7.403144639,3.484848485,6.334597364,1087.166667,1289.166667,2206.446125,1527.593153,47,12,12,23,13046,15470,49631,78147,1,1,0.696969697,0.824561404,1087.166667,1289.166667,1503.969697,1371,319.2798241,285.4307218,484.9733553,446.7032812,5.98272492,1,2613.166667,5.711986511,0.875,2548.142857,54,15,15,24,59,17,20,22,38,12,7,6,6,1,3,3,7,59,13,8,12,5,10,6,5,22,0,2.070421366,0.474786124,4.069811306,1.666666667,3.52757982,-1042.25407,-0.270738409,5,21
mixk08,M,kinder,school3,school3_kinder,mixed,participant,78.63333333,2,F,T,T,sports,120,18,2,3,0,3,1,0,1.515151515,1.25,2.083333333,1.212121212,1.403508772,5080,3107.52,5705.390625,4630.970208,16,3,5,8,16232,18921,56530,91683,0.25,0.416666667,0.242424242,0.280701754,1352.666667,1576.75,1713.030303,1608.473684,667.6282762,661.128804,355.8917923,516.2048356,5.366625593,6.769343608,7.057805897,2.272727273,3.157894737,1506,1262.479339,2702.48,1823.653113,36,10,11,15,14616,14730,45643,74989,0.833333333,0.916666667,0.454545455,0.631578947,1218,1227.5,1352.818182,1298.052632,507.3652083,393.5083458,673.3654494,586.7591505,4.586528709,0.875,3640.473684,5.823098233,0.958333333,2287,35,12,13,10,60,17,21,22,33,7,3,11,3,7,0,2,18,52,11,5,14,2,10,5,5,24,1,3.851474078,5.519343608,4.974472564,1.060606061,1.754385965,-2807.317095,1.236569524,25,19
mixk09,F,kinder,school3,school3_kinder,mixed,rejected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mixk10,M,kinder,school3,school3_kinder,mixed,participant,72.73333333,1,F,F,F,NA,NA,19,1,3,0,3,2,0,1.401515152,2.916666667,0.833333333,0.454545455,1.052631579,2467.102041,8775,17394.66667,9545.589569,12,7,2,3,18560,19575,60662,98797,0.583333333,0.166666667,0.090909091,0.210526316,1546.666667,1631.25,1838.242424,1733.280702,534.9564695,561.9188109,506.8981055,530.3281583,2.462121212,3.75,1.666666667,1.96969697,2.280701754,1805.333333,4344,3236.538462,3128.623932,26,9,4,13,16218,20228,48665,85111,0.75,0.333333333,0.393939394,0.456140351,1351.5,1685.666667,1474.69697,1493.175439,494.1060799,413.6285847,445.1704368,455.2460921,4.61984839,0.916666667,3699.045455,4.859415083,0.833333333,3026.6,2,0,2,0,12,2,6,4,13,4,0,2,2,0,4,1,2,12,6,2,1,2,0,1,0,1,2,1.060606061,0.833333333,0.833333333,1.515151515,1.228070175,-6416.965638,0.239566693,10,-1
mixk11,M,kinder,school3,school3_kinder,mixed,participant,72.56666667,1,F,F,F,NA,NA,18,4,1,0,4,2,0,2.411616162,3.75,1.666666667,1.818181818,2.192982456,1517.777778,3128,3176.020833,2607.266204,25,9,4,12,16245,16284,46523,79052,0.75,0.333333333,0.363636364,0.438596491,1353.75,1357,1409.787879,1386.877193,594.1743125,722.1225028,458.458474,540.9423019,3.080808081,3.75,2.916666667,2.575757576,2.894736842,1633.481481,2296.408163,2383.193772,2104.361139,33,9,7,17,17026,17210,46363,80599,0.75,0.583333333,0.515151515,0.578947368,1418.833333,1434.166667,1404.939394,1414.017544,418.7774053,557.9180183,480.7771014,477.3004254,5.633674819,0.916666667,2165.590909,7.627178588,0.958333333,1417.478261,36,8,11,17,39,10,12,17,27,10,0,5,4,1,5,2,6,53,15,7,10,5,4,6,6,14,0,0.669191919,0,1.25,0.757575758,0.701754386,-502.9050649,1.993503769,3,26
mixk12,M,kinder,school3,school3_kinder,mixed,participant,67.56666667,2,F,T,F,NA,NA,23,1,3,0,2,2,0,2.563131313,3.333333333,2.083333333,2.272727273,2.456140351,1998.75,2442.24,2604.8,2348.596667,28,8,5,15,18660,15907,43106,77673,0.666666667,0.416666667,0.454545455,0.49122807,1555,1325.583333,1306.242424,1362.684211,600.1130197,499.8249618,501.0822057,522.864779,2.689393939,3.333333333,2.916666667,1.818181818,2.368421053,1798.125,1982.693878,4264.791667,2681.870181,27,8,7,12,16782,16912,53826,87520,0.666666667,0.583333333,0.363636364,0.473684211,1398.5,1409.333333,1631.090909,1535.438596,409.1520055,390.1771936,369.3044445,391.841122,5.154326376,0.875,2616.047619,6.002638561,1,2221.166667,38,11,10,17,42,10,21,11,8,3,2,0,0,1,0,2,1,36,12,7,5,4,3,3,2,8,1,0.126262626,0,0.833333333,-0.454545455,-0.087719298,333.2735147,0.848312185,4,28
mixk13,F,kinder,school3,school3_kinder,mixed,participant,78.86666667,3,F,F,F,NA,NA,23,2,2,0,3,1,0,3.987430024,6.659259769,3.333333333,1.96969697,2.719298246,1466.4,2038.6875,3744.816568,2416.634689,31,10,8,13,14317,17538,48427,80282,0.833333333,0.666666667,0.393939394,0.543859649,1193.083333,1461.5,1467.484848,1408.45614,495.1184355,409.4920357,496.0643936,484.0494393,3.156565657,3.75,3.75,1.96969697,2.719298246,1430.37037,1454.074074,3513.816568,2132.753671,31,9,9,13,13078,15815,53721,82614,0.75,0.75,0.393939394,0.543859649,1089.833333,1317.916667,1627.909091,1449.368421,464.6243514,510.5689266,346.6970367,460.9570259,6.64796441,0.958333333,2013,6.470128543,0.958333333,1913.565217,51,16,20,15,60,17,21,22,57,13,6,14,6,9,6,3,23,48,9,7,11,5,9,4,3,20,1,-0.830864368,-2.909259769,0.416666667,0,0,-283.8810185,-0.177835867,9,-9
mixk14,M,kinder,school3,school3_kinder,mixed,participant,72.26666667,3,F,F,F,NA,NA,23,3,1,0,3,1,0,5.811695983,3.75,6.918645591,6.766442358,6.723646669,1343.407407,1321.92,1557.552913,1407.626774,48,9,10,29,15068,15016,45933,76017,0.75,0.833333333,0.878787879,0.842105263,1255.666667,1251.333333,1391.909091,1333.631579,516.5881661,367.4510068,365.5116588,400.048552,7.402214072,7.958972995,7.325354876,6.922314345,7.166825351,1062.666667,1248.297521,1488.116667,1266.360285,53,12,11,30,12752,14587,44824,72163,1,0.916666667,0.909090909,0.929824561,1062.666667,1215.583333,1358.30303,1266.017544,338.3928146,291.7207439,358.1554729,356.2783568,7.121749356,0.916666667,1444.545455,5.507803709,0.916666667,2346.272727,60,17,19,24,60,17,19,24,55,17,8,10,5,5,6,4,15,57,17,8,11,6,5,6,4,16,0,1.590518089,4.208972995,0.406709285,0.155871988,0.443178681,-141.2664889,-1.613945647,0,2
mixk15,F,kinder,school3,school3_kinder,mixed,participant,70.46666667,2,F,F,F,NA,NA,20,1,3,0,1,3,0,5.021308678,7.135644255,5.958584808,1.96969697,2.98245614,1246.31405,1882.32,3666.12426,2264.919437,34,11,10,13,14567,19686,50834,85087,0.916666667,0.833333333,0.393939394,0.596491228,1213.916667,1640.5,1540.424242,1492.754386,412.928446,271.4809553,280.1616755,339.8520834,5.393944679,7.135644255,6.924977661,2.121212121,3.245614035,1251.272727,1520.333333,3582.183673,2117.929911,37,11,12,14,14617,18244,51722,84583,0.916666667,1,0.424242424,0.649122807,1218.083333,1520.333333,1567.333333,1483.912281,411.6716384,262.4106197,276.8725639,331.8852685,3.541666667,0.708333333,2488.588235,6.669560249,0.916666667,1643.863636,36,16,9,11,50,13,21,16,34,12,4,6,6,0,2,4,6,51,14,8,9,5,4,6,5,13,0,0.372636001,0,0.966392853,0.151515152,0.263157895,-146.9895253,3.127893583,14,17
mixk16,F,kinder,school3,school3_kinder,mixed,participant,75.73333333,1,F,F,F,NA,NA,23,2,2,0,4,1,0,3.30172108,7.026375361,1.666666667,1.212121212,2.01754386,1447.041322,4791,5728.59375,3988.878357,23,11,4,8,16591,19092,53629,89312,0.916666667,0.333333333,0.242424242,0.403508772,1382.583333,1591,1625.121212,1566.877193,340.8805331,643.791327,453.9628122,481.0418036,4.152327008,6.964556783,2.916666667,2.575757576,3.070175439,1347.669421,1666.040816,2740.484429,1918.064889,35,11,7,17,15589,15034,47645,78268,0.916666667,0.583333333,0.515151515,0.614035088,1299.083333,1252.833333,1443.787879,1373.122807,447.6424016,630.8879505,349.3762082,441.0353108,5.192687803,0.916666667,2634.136364,6.120314018,0.916666667,1928.818182,14,1,2,11,14,3,3,8,17,9,4,0,2,0,0,2,0,17,8,1,2,2,0,1,3,2,2,0.850605928,-0.061818578,1.25,1.363636364,1.052631579,-2070.813468,0.927626216,0,0
mixk17,M,kinder,school3,school3_kinder,mixed,atypical,69.3,2,T,F,T,sports,60,21,0,3,0,2,3,0,2.045454545,1.25,2.916666667,1.96969697,2.01754386,6901.333333,2226.612245,3053.378698,4060.441425,23,3,7,13,20935,15821,46661,83417,0.25,0.583333333,0.393939394,0.403508772,1744.583333,1318.416667,1413.969697,1463.45614,499.844059,531.1634671,515.2226148,528.2712057,5.789202511,7.483835457,7.308014499,2.575757576,3.421052632,1322.280992,1368.099174,2768.916955,1819.765707,39,11,11,17,15333,15454,47596,78383,0.916666667,0.916666667,0.515151515,0.684210526,1277.75,1287.833333,1442.30303,1375.140351,425.6960343,368.3594671,504.4977382,462.6145587,5.494304713,1,3166.25,5.613130253,0.875,2232.380952,6,3,0,3,29,4,15,10,9,1,4,1,1,0,0,2,1,18,8,3,1,3,0,0,3,1,2,3.743747965,6.233835457,4.391347833,0.606060606,1.403508772,-2240.675719,0.11882554,23,9
mixk18,M,kinder,school3,school3_kinder,mixed,atypical,69.3,2,T,F,T,sports,60,23,0,3,0,1,3,0,5.337356957,7.311145997,5.973652148,2.727272727,3.50877193,1303.666667,1874.52,2753.666667,1977.284444,40,12,10,18,15644,18584,49405,83633,1,0.833333333,0.545454545,0.701754386,1303.666667,1548.666667,1497.121212,1467.245614,178.3817833,227.5703022,522.908259,424.6774524,4.127700392,7.383101176,3.333333333,1.666666667,2.631578947,1151.504132,2387.8125,3829.8,2456.372211,30,11,8,11,13611,20735,46028,80374,0.916666667,0.666666667,0.333333333,0.526315789,1134.25,1727.916667,1394.787879,1410.070175,521.8761826,335.7115803,634.8825067,586.5607647,4.583333333,0.916666667,4779.272727,4.800889157,0.916666667,3033.090909,26,3,16,7,22,3,11,8,7,2,1,1,2,0,0,1,1,16,4,3,3,5,0,0,1,3,1,-1.209656565,0.07195518,-2.640318814,-1.060606061,-0.877192982,479.0877663,0.217555824,-4,9
